Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct,Status,Data_type
W24,10,10-03-25,T2,EI,Aer Lingus,International Short-Haul,A320,312,56,82%,Arrival,Historical
W24,10,10-03-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,116,21,90%,Arrival,Historical
W24,10,10-03-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,61,11,86%,Arrival,Historical
W24,10,10-03-25,T2,EI,Aer Lingus,International Long-Haul,A330,14,3,82%,Arrival,Historical
W24,10,10-03-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,120,23,70%,Arrival,Historical
W24,10,10-03-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,77,14,80%,Arrival,Historical
W24,10,10-03-25,T2,BA,British Airways,International Short-Haul,A320,75,14,80%,Arrival,Historical
W24,10,10-03-25,T2,BA,British Airways,International Short-Haul,E-Jet,54,9,82%,Arrival,Historical
W24,10,10-03-25,T1,LH,Lufthansa,International Short-Haul,A320,46,8,81%,Arrival,Historical
W24,10,10-03-25,T1,AF,Air France,International Short-Haul,A320,42,7,81%,Arrival,Historical
W24,10,10-03-25,T1,KL,KLM,International Short-Haul,A320,41,7,81%,Arrival,Historical
W24,10,10-03-25,T1,IB,Iberia,International Short-Haul,A320,25,4,83%,Arrival,Historical
W24,10,10-03-25,T1,VY,Vueling,International Short-Haul,A320,23,4,82%,Arrival,Historical
W24,10,10-03-25,T1,OS,Austrian,International Short-Haul,A320,13,2,81%,Arrival,Historical
W24,10,10-03-25,T1,SK,SAS,International Short-Haul,A320,14,2,81%,Arrival,Historical
W24,10,10-03-25,T1,AY,Finnair,International Short-Haul,A320,10,2,82%,Arrival,Historical
W24,10,10-03-25,T1,TK,Turkish Airlines,International Long-Haul,A320,20,3,85%,Arrival,Historical
W24,10,10-03-25,T1,U2,easyJet,International Short-Haul,A320,54,10,81%,Arrival,Historical
W24,10,10-03-25,T1,W6,Wizz Air,International Short-Haul,A320,45,7,82%,Arrival,Historical
W24,10,10-03-25,T2,AA,American Airlines,Transatlantic CBP,B787,30,5,89%,Arrival,Historical
W24,10,10-03-25,T2,UA,United Airlines,Transatlantic CBP,B787,15,3,88%,Arrival,Historical
W24,10,10-03-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,7,1,86%,Arrival,Historical
W24,10,10-03-25,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,90%,Arrival,Historical
W24,10,10-03-25,T2,EK,Emirates,International Long-Haul,B777,13,2,84%,Arrival,Historical
W24,10,10-03-25,T2,EY,Etihad,International Long-Haul,A330,6,1,82%,Arrival,Historical
W24,10,10-03-25,T1,5X,UPS,Cargo,B767,6,1,nan%,Arrival,Historical
W24,10,10-03-25,T1,FX,FedEx,Cargo,A320,4,1,nan%,Arrival,Historical
W24,11,17-03-25,T1,FR,Ryanair,International Short-Haul,B737,1231,226,82%,Arrival,Historical
W24,11,17-03-25,T1,FR,Ryanair,International Short-Haul,A320,85,16,83%,Arrival,Historical
W24,11,17-03-25,T1,FR,Ryanair,Domestic,B737,66,11,70%,Arrival,Historical
W24,11,17-03-25,T2,EI,Aer Lingus,International Short-Haul,A320,407,75,85%,Arrival,Historical
W24,11,17-03-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,156,27,90%,Arrival,Historical
W24,11,17-03-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,73,13,91%,Arrival,Historical
W24,11,17-03-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,85%,Arrival,Historical
W24,11,17-03-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,143,24,72%,Arrival,Historical
W24,11,17-03-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,19,85%,Arrival,Historical
W24,11,17-03-25,T2,BA,British Airways,International Short-Haul,A320,97,17,83%,Arrival,Historical
W24,11,17-03-25,T2,BA,British Airways,International Short-Haul,E-Jet,72,12,84%,Arrival,Historical
W24,11,17-03-25,T1,LH,Lufthansa,International Short-Haul,A320,57,10,84%,Arrival,Historical
W24,11,17-03-25,T1,AF,Air France,International Short-Haul,A320,52,10,85%,Arrival,Historical
W24,11,17-03-25,T1,KL,KLM,International Short-Haul,A320,51,10,84%,Arrival,Historical
W24,11,17-03-25,T1,IB,Iberia,International Short-Haul,A320,34,6,84%,Arrival,Historical
W24,11,17-03-25,T1,VY,Vueling,International Short-Haul,A320,29,5,84%,Arrival,Historical
W24,11,17-03-25,T1,OS,Austrian,International Short-Haul,A320,18,3,82%,Arrival,Historical
W24,11,17-03-25,T1,SK,SAS,International Short-Haul,A320,18,3,84%,Arrival,Historical
W24,11,17-03-25,T1,AY,Finnair,International Short-Haul,A320,13,2,82%,Arrival,Historical
W24,11,17-03-25,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,86%,Arrival,Historical
W24,11,17-03-25,T1,U2,easyJet,International Short-Haul,A320,70,13,84%,Arrival,Historical
W24,11,17-03-25,T1,W6,Wizz Air,International Short-Haul,A320,62,11,82%,Arrival,Historical
W24,11,17-03-25,T2,AA,American Airlines,Transatlantic CBP,B787,37,7,91%,Arrival,Historical
W24,11,17-03-25,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,90%,Arrival,Historical
W24,11,17-03-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%,Arrival,Historical
W24,11,17-03-25,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,88%,Arrival,Historical
W24,11,17-03-25,T2,EK,Emirates,International Long-Haul,B777,16,3,84%,Arrival,Historical
W24,11,17-03-25,T2,EY,Etihad,International Long-Haul,A330,9,2,85%,Arrival,Historical
W24,11,17-03-25,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Historical
W24,11,17-03-25,T1,FX,FedEx,Cargo,A320,6,1,nan%,Arrival,Historical
W24,12,24-03-25,T1,FR,Ryanair,International Short-Haul,B737,1065,189,83%,Arrival,Historical
W24,12,24-03-25,T1,FR,Ryanair,International Short-Haul,A320,77,14,81%,Arrival,Historical
W24,12,24-03-25,T1,FR,Ryanair,Domestic,B737,52,9,71%,Arrival,Historical
W24,12,24-03-25,T2,EI,Aer Lingus,International Short-Haul,A320,334,60,83%,Arrival,Historical
W24,12,24-03-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,124,23,87%,Arrival,Historical
W24,12,24-03-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,61,11,88%,Arrival,Historical
W24,12,24-03-25,T2,EI,Aer Lingus,International Long-Haul,A330,14,2,83%,Arrival,Historical
W24,12,24-03-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,129,24,71%,Arrival,Historical
W24,12,24-03-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,81,15,82%,Arrival,Historical
W24,12,24-03-25,T2,BA,British Airways,International Short-Haul,A320,79,15,81%,Arrival,Historical
W24,12,24-03-25,T2,BA,British Airways,International Short-Haul,E-Jet,62,11,81%,Arrival,Historical
W24,12,24-03-25,T1,LH,Lufthansa,International Short-Haul,A320,48,9,83%,Arrival,Historical
W24,12,24-03-25,T1,AF,Air France,International Short-Haul,A320,46,8,83%,Arrival,Historical
W24,12,24-03-25,T1,KL,KLM,International Short-Haul,A320,46,8,82%,Arrival,Historical
W24,12,24-03-25,T1,IB,Iberia,International Short-Haul,A320,27,5,84%,Arrival,Historical
W24,12,24-03-25,T1,VY,Vueling,International Short-Haul,A320,25,5,84%,Arrival,Historical
W24,12,24-03-25,T1,OS,Austrian,International Short-Haul,A320,14,3,84%,Arrival,Historical
W24,12,24-03-25,T1,SK,SAS,International Short-Haul,A320,14,3,82%,Arrival,Historical
W24,12,24-03-25,T1,AY,Finnair,International Short-Haul,A320,12,2,84%,Arrival,Historical
W24,12,24-03-25,T1,TK,Turkish Airlines,International Long-Haul,A320,21,4,86%,Arrival,Historical
W24,12,24-03-25,T1,U2,easyJet,International Short-Haul,A320,59,11,81%,Arrival,Historical
W24,12,24-03-25,T1,W6,Wizz Air,International Short-Haul,A320,51,9,81%,Arrival,Historical
W24,12,24-03-25,T2,AA,American Airlines,Transatlantic CBP,B787,31,6,88%,Arrival,Historical
W24,12,24-03-25,T2,UA,United Airlines,Transatlantic CBP,B787,16,3,88%,Arrival,Historical
W24,12,24-03-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,88%,Arrival,Historical
W24,12,24-03-25,T2,AC,Air Canada,Transatlantic CBP,B787,8,2,89%,Arrival,Historical
W24,12,24-03-25,T2,EK,Emirates,International Long-Haul,B777,14,2,86%,Arrival,Historical
W24,12,24-03-25,T2,EY,Etihad,International Long-Haul,A330,7,1,84%,Arrival,Historical
W24,12,24-03-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Arrival,Historical
W24,12,24-03-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,13,31-03-25,T1,FR,Ryanair,International Short-Haul,B737,1133,199,83%,Arrival,Historical
S25,13,31-03-25,T1,FR,Ryanair,International Short-Haul,A320,78,15,85%,Arrival,Historical
S25,13,31-03-25,T1,FR,Ryanair,Domestic,B737,59,10,70%,Arrival,Historical
S25,13,31-03-25,T2,EI,Aer Lingus,International Short-Haul,A320,373,64,81%,Arrival,Historical
S25,13,31-03-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,130,22,88%,Arrival,Historical
S25,13,31-03-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,64,11,87%,Arrival,Historical
S25,13,31-03-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,84%,Arrival,Historical
S25,13,31-03-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,133,23,72%,Arrival,Historical
S25,13,31-03-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,89,15,82%,Arrival,Historical
S25,13,31-03-25,T2,BA,British Airways,International Short-Haul,A320,90,17,83%,Arrival,Historical
S25,13,31-03-25,T2,BA,British Airways,International Short-Haul,E-Jet,63,11,85%,Arrival,Historical
S25,13,31-03-25,T1,LH,Lufthansa,International Short-Haul,A320,49,9,83%,Arrival,Historical
S25,13,31-03-25,T1,AF,Air France,International Short-Haul,A320,47,8,82%,Arrival,Historical
S25,13,31-03-25,T1,KL,KLM,International Short-Haul,A320,45,8,81%,Arrival,Historical
S25,13,31-03-25,T1,IB,Iberia,International Short-Haul,A320,30,5,81%,Arrival,Historical
S25,13,31-03-25,T1,VY,Vueling,International Short-Haul,A320,28,5,84%,Arrival,Historical
S25,13,31-03-25,T1,OS,Austrian,International Short-Haul,A320,16,3,82%,Arrival,Historical
S25,13,31-03-25,T1,SK,SAS,International Short-Haul,A320,16,3,81%,Arrival,Historical
S25,13,31-03-25,T1,AY,Finnair,International Short-Haul,A320,12,2,82%,Arrival,Historical
S25,13,31-03-25,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%,Arrival,Historical
S25,13,31-03-25,T1,U2,easyJet,International Short-Haul,A320,60,11,82%,Arrival,Historical
S25,13,31-03-25,T1,W6,Wizz Air,International Short-Haul,A320,51,10,85%,Arrival,Historical
S25,13,31-03-25,T2,AA,American Airlines,Transatlantic CBP,B787,35,7,89%,Arrival,Historical
S25,13,31-03-25,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,88%,Arrival,Historical
S25,13,31-03-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,90%,Arrival,Historical
S25,13,31-03-25,T2,AC,Air Canada,Transatlantic CBP,B787,8,1,88%,Arrival,Historical
S25,13,31-03-25,T2,EK,Emirates,International Long-Haul,B777,15,2,86%,Arrival,Historical
S25,13,31-03-25,T2,EY,Etihad,International Long-Haul,A330,7,1,85%,Arrival,Historical
S25,13,31-03-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Arrival,Historical
S25,13,31-03-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,14,07-04-25,T1,FR,Ryanair,International Short-Haul,B737,1101,209,84%,Arrival,Historical
S25,14,07-04-25,T1,FR,Ryanair,International Short-Haul,A320,80,15,84%,Arrival,Historical
S25,14,07-04-25,T1,FR,Ryanair,Domestic,B737,60,11,72%,Arrival,Historical
S25,14,07-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,379,69,84%,Arrival,Historical
S25,14,07-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,130,25,90%,Arrival,Historical
S25,14,07-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,64,12,87%,Arrival,Historical
S25,14,07-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,83%,Arrival,Historical
S25,14,07-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,138,26,71%,Arrival,Historical
S25,14,07-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,84,14,83%,Arrival,Historical
S25,14,07-04-25,T2,BA,British Airways,International Short-Haul,A320,92,17,82%,Arrival,Historical
S25,14,07-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,65,12,84%,Arrival,Historical
S25,14,07-04-25,T1,LH,Lufthansa,International Short-Haul,A320,49,9,83%,Arrival,Historical
S25,14,07-04-25,T1,AF,Air France,International Short-Haul,A320,49,9,83%,Arrival,Historical
S25,14,07-04-25,T1,KL,KLM,International Short-Haul,A320,49,8,85%,Arrival,Historical
S25,14,07-04-25,T1,IB,Iberia,International Short-Haul,A320,30,5,82%,Arrival,Historical
S25,14,07-04-25,T1,VY,Vueling,International Short-Haul,A320,28,5,83%,Arrival,Historical
S25,14,07-04-25,T1,OS,Austrian,International Short-Haul,A320,15,3,81%,Arrival,Historical
S25,14,07-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,85%,Arrival,Historical
S25,14,07-04-25,T1,AY,Finnair,International Short-Haul,A320,12,2,84%,Arrival,Historical
S25,14,07-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,84%,Arrival,Historical
S25,14,07-04-25,T1,U2,easyJet,International Short-Haul,A320,64,12,84%,Arrival,Historical
S25,14,07-04-25,T1,W6,Wizz Air,International Short-Haul,A320,54,9,85%,Arrival,Historical
S25,14,07-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,34,6,87%,Arrival,Historical
S25,14,07-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,88%,Arrival,Historical
S25,14,07-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,89%,Arrival,Historical
S25,14,07-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,8,2,87%,Arrival,Historical
S25,14,07-04-25,T2,EK,Emirates,International Long-Haul,B777,15,3,85%,Arrival,Historical
S25,14,07-04-25,T2,EY,Etihad,International Long-Haul,A330,8,1,84%,Arrival,Historical
S25,14,07-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Arrival,Historical
S25,14,07-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,15,14-04-25,T1,FR,Ryanair,International Short-Haul,B737,1251,207,85%,Arrival,Historical
S25,15,14-04-25,T1,FR,Ryanair,International Short-Haul,A320,88,17,84%,Arrival,Historical
S25,15,14-04-25,T1,FR,Ryanair,Domestic,B737,70,12,73%,Arrival,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,437,81,85%,Arrival,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,158,29,88%,Arrival,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,73,14,90%,Arrival,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,84%,Arrival,Historical
S25,15,14-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,147,27,72%,Arrival,Historical
S25,15,14-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,17,82%,Arrival,Historical
S25,15,14-04-25,T2,BA,British Airways,International Short-Haul,A320,102,18,85%,Arrival,Historical
S25,15,14-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,71,13,82%,Arrival,Historical
S25,15,14-04-25,T1,LH,Lufthansa,International Short-Haul,A320,56,10,84%,Arrival,Historical
S25,15,14-04-25,T1,AF,Air France,International Short-Haul,A320,54,9,85%,Arrival,Historical
S25,15,14-04-25,T1,KL,KLM,International Short-Haul,A320,56,10,82%,Arrival,Historical
S25,15,14-04-25,T1,IB,Iberia,International Short-Haul,A320,34,6,83%,Arrival,Historical
S25,15,14-04-25,T1,VY,Vueling,International Short-Haul,A320,33,6,84%,Arrival,Historical
S25,15,14-04-25,T1,OS,Austrian,International Short-Haul,A320,18,3,84%,Arrival,Historical
S25,15,14-04-25,T1,SK,SAS,International Short-Haul,A320,17,3,84%,Arrival,Historical
S25,15,14-04-25,T1,AY,Finnair,International Short-Haul,A320,13,2,82%,Arrival,Historical
S25,15,14-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,25,4,84%,Arrival,Historical
S25,15,14-04-25,T1,U2,easyJet,International Short-Haul,A320,73,13,85%,Arrival,Historical
S25,15,14-04-25,T1,W6,Wizz Air,International Short-Haul,A320,60,10,82%,Arrival,Historical
S25,15,14-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,40,7,88%,Arrival,Historical
S25,15,14-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,20,3,90%,Arrival,Historical
S25,15,14-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,91%,Arrival,Historical
S25,15,14-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,91%,Arrival,Historical
S25,15,14-04-25,T2,EK,Emirates,International Long-Haul,B777,17,3,86%,Arrival,Historical
S25,15,14-04-25,T2,EY,Etihad,International Long-Haul,A330,9,2,87%,Arrival,Historical
S25,15,14-04-25,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Historical
S25,15,14-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,16,21-04-25,T1,FR,Ryanair,International Short-Haul,B737,1177,199,85%,Arrival,Historical
S25,16,21-04-25,T1,FR,Ryanair,International Short-Haul,A320,82,16,83%,Arrival,Historical
S25,16,21-04-25,T1,FR,Ryanair,Domestic,B737,60,11,72%,Arrival,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,399,72,84%,Arrival,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,140,27,91%,Arrival,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,73,12,90%,Arrival,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,15,2,84%,Arrival,Historical
S25,16,21-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,142,27,72%,Arrival,Historical
S25,16,21-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,97,17,83%,Arrival,Historical
S25,16,21-04-25,T2,BA,British Airways,International Short-Haul,A320,93,18,82%,Arrival,Historical
S25,16,21-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,71,13,83%,Arrival,Historical
S25,16,21-04-25,T1,LH,Lufthansa,International Short-Haul,A320,56,10,85%,Arrival,Historical
S25,16,21-04-25,T1,AF,Air France,International Short-Haul,A320,52,9,83%,Arrival,Historical
S25,16,21-04-25,T1,KL,KLM,International Short-Haul,A320,51,10,82%,Arrival,Historical
S25,16,21-04-25,T1,IB,Iberia,International Short-Haul,A320,32,6,84%,Arrival,Historical
S25,16,21-04-25,T1,VY,Vueling,International Short-Haul,A320,28,5,85%,Arrival,Historical
S25,16,21-04-25,T1,OS,Austrian,International Short-Haul,A320,16,3,85%,Arrival,Historical
S25,16,21-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,83%,Arrival,Historical
S25,16,21-04-25,T1,AY,Finnair,International Short-Haul,A320,12,2,83%,Arrival,Historical
S25,16,21-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,86%,Arrival,Historical
S25,16,21-04-25,T1,U2,easyJet,International Short-Haul,A320,66,12,85%,Arrival,Historical
S25,16,21-04-25,T1,W6,Wizz Air,International Short-Haul,A320,56,10,83%,Arrival,Historical
S25,16,21-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,38,6,91%,Arrival,Historical
S25,16,21-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,88%,Arrival,Historical
S25,16,21-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%,Arrival,Historical
S25,16,21-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,88%,Arrival,Historical
S25,16,21-04-25,T2,EK,Emirates,International Long-Haul,B777,16,3,84%,Arrival,Historical
S25,16,21-04-25,T2,EY,Etihad,International Long-Haul,A330,8,1,86%,Arrival,Historical
S25,16,21-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Arrival,Historical
S25,16,21-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,17,28-04-25,T1,FR,Ryanair,International Short-Haul,B737,1160,219,82%,Arrival,Historical
S25,17,28-04-25,T1,FR,Ryanair,International Short-Haul,A320,77,13,81%,Arrival,Historical
S25,17,28-04-25,T1,FR,Ryanair,Domestic,B737,60,11,69%,Arrival,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,366,65,85%,Arrival,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,135,24,87%,Arrival,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,66,13,91%,Arrival,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,86%,Arrival,Historical
S25,17,28-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,141,25,71%,Arrival,Historical
S25,17,28-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,90,17,82%,Arrival,Historical
S25,17,28-04-25,T2,BA,British Airways,International Short-Haul,A320,86,15,84%,Arrival,Historical
S25,17,28-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,63,12,85%,Arrival,Historical
S25,17,28-04-25,T1,LH,Lufthansa,International Short-Haul,A320,50,9,83%,Arrival,Historical
S25,17,28-04-25,T1,AF,Air France,International Short-Haul,A320,50,8,84%,Arrival,Historical
S25,17,28-04-25,T1,KL,KLM,International Short-Haul,A320,50,10,84%,Arrival,Historical
S25,17,28-04-25,T1,IB,Iberia,International Short-Haul,A320,30,5,84%,Arrival,Historical
S25,17,28-04-25,T1,VY,Vueling,International Short-Haul,A320,28,5,85%,Arrival,Historical
S25,17,28-04-25,T1,OS,Austrian,International Short-Haul,A320,16,3,82%,Arrival,Historical
S25,17,28-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,84%,Arrival,Historical
S25,17,28-04-25,T1,AY,Finnair,International Short-Haul,A320,12,2,85%,Arrival,Historical
S25,17,28-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%,Arrival,Historical
S25,17,28-04-25,T1,U2,easyJet,International Short-Haul,A320,67,13,83%,Arrival,Historical
S25,17,28-04-25,T1,W6,Wizz Air,International Short-Haul,A320,56,11,83%,Arrival,Historical
S25,17,28-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,34,6,90%,Arrival,Historical
S25,17,28-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,89%,Arrival,Historical
S25,17,28-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%,Arrival,Historical
S25,17,28-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,8,1,88%,Arrival,Historical
S25,17,28-04-25,T2,EK,Emirates,International Long-Haul,B777,15,3,85%,Arrival,Historical
S25,17,28-04-25,T2,EY,Etihad,International Long-Haul,A330,8,1,84%,Arrival,Historical
S25,17,28-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Arrival,Historical
S25,17,28-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Historical
S25,18,05-05-25,T1,FR,Ryanair,International Short-Haul,B737,1234,219,83%,Arrival,Historical
S25,18,05-05-25,T1,FR,Ryanair,International Short-Haul,A320,88,16,83%,Arrival,Historical
S25,18,05-05-25,T1,FR,Ryanair,Domestic,B737,60,10,71%,Arrival,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,International Short-Haul,A320,399,72,84%,Arrival,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,147,27,91%,Arrival,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,74,14,88%,Arrival,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,86%,Arrival,Historical
