date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,status_source,gate,Status
13-Apr-26,17:40,FR1975,Poznan (POZ),POZ,Ryanair,B738,EI-GJT,C,FALSE,17:13,Actual,203,Arrival
13-Apr-26,17:45,EI405,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,FALSE,17:53,Actual,410,Arrival
13-Apr-26,17:50,EI527,Paris (CDG),CDG,Aer Lingus,A320,EI-EDS,C,FALSE,17:57,Actual,406,Arrival
13-Apr-26,17:50,LX404,Zurich (ZRH),ZRH,airBaltic,BCS3,YL-BTB,C,FALSE,17:39,Actual,R101,Arrival
13-Apr-26,17:54,5X207,Louisville (SDF),SDF,UPS,B763,N327UP,D,FALSE,18:27,Actual,R101,Arrival
13-Apr-26,17:55,EI545,Nice (NCE),NCE,Aer Lingus,A320,EI-GAL,C,FALSE,17:43,Actual,403,Arrival
13-Apr-26,17:55,FR1993,La Rochelle (LRH),LRH,Ryanair,B738,EI-GXK,C,FALSE,17:41,Actual,210,Arrival
13-Apr-26,17:55,TK6425,Istanbul (IST),IST,Turkish Airlines,33X,,C,FALSE,,Actual,R101,Arrival
13-Apr-26,18:05,EI515,Marseille (MRS),MRS,Aer Lingus,A320,EI-DEM,C,FALSE,18:02,Actual,404,Arrival
13-Apr-26,18:05,EI553,Lyon (LYS),LYS,Aer Lingus,A21N,EI-LRF,C,FALSE,17:50,Actual,406,Arrival
13-Apr-26,18:05,TP1324,Lisbon (LIS),LIS,TAP Express,E190,CS-TPO,C,FALSE,18:38,Actual,113,Arrival
13-Apr-26,18:10,EA3217,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,17:45,Actual,421,Arrival
13-Apr-26,18:10,FR1987,Nantes (NTE),NTE,Ryanair,B38M,9H-VUZ,C,FALSE,17:55,Actual,205,Arrival
13-Apr-26,18:20,EI169,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,17:48,Actual,403,Arrival
13-Apr-26,18:20,FR4037,Milan (BGY),BGY,Ryanair,B38M,9H-VVR,C,FALSE,18:58,Actual,201,Arrival
13-Apr-26,18:20,SK2537,Copenhagen (CPH),CPH,SAS,A20N,EI-SIG,C,FALSE,18:08,Actual,R101,Arrival
13-Apr-26,18:21,H5334,Poznan (POZ),POZ,VistaJet,C56X,D-CXLS,C,FALSE,18:15,Actual,R101,Arrival
13-Apr-26,18:25,AF1116,Paris (CDG),CDG,Air France,BCS3,F-HZUA,C,FALSE,18:25,Actual,115,Arrival
13-Apr-26,18:30,FR9777,Nimes (FNI),FNI,Ryanair,B738,SP-RKV,C,FALSE,18:34,Actual,207,Arrival
13-Apr-26,18:35,EI3327,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,18:45,Actual,411,Arrival
13-Apr-26,18:35,EA3931,Newquay (NQY),NQY,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,18:11,Actual,420,Arrival
13-Apr-26,18:40,BA832,London (LHR),LHR,British Airways,A320,G-EUYA,C,FALSE,18:31,Actual,424,Arrival
13-Apr-26,18:40,BA4472,London (LCY),LCY,British Airways,E190,G-LCAG,C,FALSE,18:20,Actual,426,Arrival
13-Apr-26,18:45,EI3243,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,18:52,Actual,421,Arrival
13-Apr-26,18:45,FR119,London (LGW),LGW,Ryanair,B38M,9H-VUQ,C,FALSE,18:47,Actual,202,Arrival
13-Apr-26,18:45,FR509,Bristol (BRS),BRS,Ryanair,B38M,EI-HGG,C,FALSE,19:17,Actual,211,Arrival
13-Apr-26,18:45,FR7063,Alicante (ALC),ALC,Ryanair,B738,SP-RKH,C,FALSE,18:36,Actual,201,Arrival
13-Apr-26,18:50,FR205,London (STN),STN,Ryanair,B738,SP-RNS,C,FALSE,19:21,Actual,206,Arrival
13-Apr-26,18:55,FR5307,Kerry (KIR),KIR,Ryanair,B738,SP-RKD,C,FALSE,18:41,Actual,202,Arrival
13-Apr-26,19:00,FR809,Edinburgh (EDI),EDI,Ryanair,B38M,EI-IHY,C,FALSE,19:38,Actual,208,Arrival
13-Apr-26,19:10,FR3101,Amsterdam (AMS),AMS,Ryanair,B38M,EI-HET,C,FALSE,18:53,Actual,207,Arrival
13-Apr-26,19:10,FR5132,Basel (BSL),BSL,Ryanair,B738,9H-QAD,C,FALSE,19:03,Actual,208,Arrival
13-Apr-26,19:15,EI749,Bilbao (BIO),BIO,Aer Lingus,A320,EI-DVH,C,FALSE,19:13,Actual,411,Arrival
13-Apr-26,19:20,FR5419,Berlin (BER),BER,Ryanair,B738,EI-EBV,C,FALSE,19:01,Actual,207,Arrival
13-Apr-26,19:30,BA4468,London (LCY),LCY,British Airways,E190,G-LCAE,C,FALSE,19:25,Actual,423,Arrival
13-Apr-26,19:35,BA834,London (LHR),LHR,British Airways,A21N,G-NEOV,C,FALSE,19:09,Actual,426,Arrival
13-Apr-26,19:35,EI173,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,18:56,Actual,416,Arrival
13-Apr-26,19:35,FR9176,Ibiza (IBZ),IBZ,Ryanair,B738,SP-RSQ,C,FALSE,19:29,Actual,201,Arrival
13-Apr-26,19:45,FR121,London (LGW),LGW,Ryanair,B738,EI-DPP,C,FALSE,20:01,Actual,208,Arrival
13-Apr-26,19:50,FR1557,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,FALSE,19:32,Actual,202,Arrival
13-Apr-26,19:53,N/A,Weeze (NRN),NRN,Ryanair,B738,9H-QAL,C,FALSE,19:34,Actual,208,Arrival
13-Apr-26,20:05,FR449,Liverpool (LPL),LPL,Ryanair,B738,EI-DCL,C,FALSE,19:40,Actual,107,Arrival
13-Apr-26,20:05,FR8131,Malaga (AGP),AGP,Ryanair,B38M,EI-IJD,C,FALSE,20:18,Actual,203,Arrival
13-Apr-26,20:05,EK163,Dubai (DXB),DXB,Emirates,B77W,A6-EPH,C,FALSE,20:12,Actual,R101,Arrival
13-Apr-26,20:10,EI585,Malaga (AGP),AGP,Aer Lingus,A320,EI-DVG,C,FALSE,20:07,Actual,410,Arrival
13-Apr-26,20:10,FR7133,Faro (FAO),FAO,Ryanair,B738,EI-EVR,C,FALSE,19:59,Actual,208,Arrival
13-Apr-26,20:15,FR7355,Chania (CHQ),CHQ,Ryanair,B738,EI-EKI,C,FALSE,20:20,Actual,206,Arrival
13-Apr-26,20:20,DN407,Bacau (BCM),BCM,Dan Air,A320,YR-JUL,C,FALSE,20:15,Actual,R101,Arrival
13-Apr-26,20:20,FR2031,Krakow (KRK),KRK,Ryanair,B38M,SP-RZO,C,FALSE,19:54,Actual,207,Arrival
13-Apr-26,20:26,N/A,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,20:28,Actual,418,Arrival
13-Apr-26,20:30,FR1453,Brussels (BRU),BRU,Ryanair,B738,EI-DPN,C,FALSE,20:25,Actual,208,Arrival
13-Apr-26,20:36,5X249,Shannon (SNN),SNN,UPS,B763,N391UP,D,FALSE,20:23,Actual,R101,Arrival
13-Apr-26,20:55,EI177,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,20:36,Actual,405,Arrival
13-Apr-26,20:55,EI3229,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,Actual,411,Arrival
13-Apr-26,20:55,FR7788,Marrakesh (RAK),RAK,Ryanair,B738,EI-EBL,C,FALSE,21:47,Actual,203,Arrival
13-Apr-26,20:55,VY8722,Barcelona (BCN),BCN,Vueling,A320,EC-LOP,C,FALSE,20:42,Actual,110,Arrival
13-Apr-26,21:00,EI413,Verona (VRN),VRN,Aer Lingus,A320,EI-DVE,C,FALSE,20:44,Actual,413,Arrival
13-Apr-26,21:05,FR7157,Madrid (MAD),MAD,Ryanair,B738,EI-DWA,C,FALSE,21:38,Actual,210,Arrival
13-Apr-26,21:10,FR21,Newcastle (NCL),NCL,Ryanair,B738,EI-GJT,C,FALSE,20:51,Actual,203,Arrival
13-Apr-26,21:10,FR341,London (LTN),LTN,Ryanair,B38M,EI-ILG,C,FALSE,21:13,Actual,203,Arrival
13-Apr-26,21:17,5O4394,Shannon (SNN),SNN,ASL Airlines,B738,F-HIQB,C,FALSE,21:08,Actual,R115,Arrival
13-Apr-26,21:20,FR123,London (LGW),LGW,Ryanair,B738,9H-QEK,C,FALSE,21:20,Actual,102,Arrival
13-Apr-26,21:20,FR291,London (STN),STN,Ryanair,B738,EI-DLI,C,FALSE,21:43,Actual,103,Arrival
13-Apr-26,21:20,FR6394,Barcelona (BCN),BCN,Ryanair,B738,9H-QCO,C,FALSE,21:05,Actual,207,Arrival
13-Apr-26,21:25,FR9612,Rome (FCO),FCO,Ryanair,B738,SP-RNP,C,FALSE,21:36,Actual,110,Arrival
13-Apr-26,21:30,EI277,Birmingham (BHX),BHX,Aer Lingus,A320,EI-GAL,C,FALSE,21:16,Actual,406,Arrival
13-Apr-26,21:30,EA3409,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,21:00,Actual,422,Arrival
13-Apr-26,21:35,EI3309,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,21:11,Actual,418,Arrival
13-Apr-26,21:35,FR512,Bristol (BRS),BRS,Ryanair,B38M,EI-IKR,C,FALSE,21:31,Actual,208,Arrival
13-Apr-26,21:40,FR5562,Glasgow (GLA),GLA,Ryanair,B738,SP-RKH,C,FALSE,21:25,Actual,204,Arrival
13-Apr-26,21:45,EA3259,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,21:22,Actual,417,Arrival
13-Apr-26,21:45,EA3289,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,21:27,Actual,417,Arrival
13-Apr-26,21:50,BA4470,London (LCY),LCY,British Airways,E190,G-LCYP,C,FALSE,21:34,Actual,424,Arrival
13-Apr-26,21:50,FR3103,Amsterdam (AMS),AMS,Ryanair,B738,SP-RKM,C,FALSE,22:22,Actual,208,Arrival
13-Apr-26,22:00,FR127,London (LGW),LGW,Ryanair,B738,9H-QCA,C,FALSE,21:29,Actual,205,Arrival
13-Apr-26,22:05,EI3329,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,Actual,422,Arrival
13-Apr-26,22:05,FR8563,Malaga (AGP),AGP,Ryanair,B738,EI-EVJ,C,FALSE,22:57,Actual,210,Arrival
13-Apr-26,22:08,N/A,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,21:54,Actual,418,Arrival
13-Apr-26,22:10,EA3197,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,21:41,Actual,417,Arrival
13-Apr-26,22:15,LH982,Frankfurt (FRA),FRA,Lufthansa,A321,D-AISG,C,FALSE,22:11,Actual,117,Arrival
13-Apr-26,22:15,N/A,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,21:58,Actual,418,Arrival
13-Apr-26,22:20,EI611,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-FNJ,C,FALSE,22:06,Actual,403,Arrival
13-Apr-26,22:20,5F5711,Chisinau (RMO),RMO,FlyOne,A321,ER-00003,C,FALSE,21:45,Actual,R101,Arrival
13-Apr-26,22:25,FR456,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,22:03,Actual,207,Arrival
13-Apr-26,22:25,KL1145,Amsterdam (AMS),AMS,KLM,B738,PH-BGA,C,FALSE,22:14,Actual,119,Arrival
13-Apr-26,22:30,EI183,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,22:01,Actual,415,Arrival
13-Apr-26,22:30,EI3275,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,,Actual,421,Arrival
13-Apr-26,22:30,FR1861,Paris (BVA),BVA,Ryanair,B738,SP-RKV,C,FALSE,22:34,Actual,204,Arrival
13-Apr-26,22:40,AF1016,Paris (CDG),CDG,Air France,BCS3,F-HPNM,C,FALSE,22:24,Actual,114,Arrival
13-Apr-26,22:40,EI529,Paris (CDG),CDG,Aer Lingus,A320,EI-DEI,C,FALSE,22:27,Actual,405,Arrival
13-Apr-26,22:50,EI575,Alicante (ALC),ALC,Aer Lingus,A320,EI-DVK,C,FALSE,22:53,Actual,416,Arrival
13-Apr-26,22:50,EI737,Palma de Mallorca (PMI),PMI,Aer Lingus,A320,EI-DEK,C,FALSE,22:32,Actual,410,Arrival
13-Apr-26,22:50,FR667,Birmingham (BHX),BHX,Ryanair,B738,EI-DPP,C,FALSE,23:00,Actual,201,Arrival
13-Apr-26,22:55,EI709,Marrakesh (RAK),RAK,Aer Lingus,A320,EI-DVN,C,FALSE,22:36,Actual,R101,Arrival
13-Apr-26,22:55,FR4223,Bratislava (BTS),BTS,Ryanair,B738,9H-QCT,C,FALSE,22:38,Actual,204,Arrival
13-Apr-26,22:55,FR7236,Malta (MLA),MLA,Ryanair,B38M,EI-HMZ,C,FALSE,23:02,Actual,208,Arrival
13-Apr-26,23:00,EI465,Malta (MLA),MLA,Aer Lingus,A320,EI-DES,C,FALSE,00:19,Actual,410,Arrival
13-Apr-26,23:00,FR143,London (LGW),LGW,Ryanair,B38M,9H-VUQ,C,FALSE,22:29,Actual,203,Arrival
13-Apr-26,23:00,FR942,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-IFS,C,FALSE,23:05,Actual,207,Arrival
13-Apr-26,23:05,EI497,Faro (FAO),FAO,Aer Lingus,A320,EI-GAM,C,FALSE,23:12,Actual,408,Arrival
13-Apr-26,23:05,FR813,Edinburgh (EDI),EDI,Ryanair,B38M,EI-IJD,C,FALSE,23:38,Actual,208,Arrival
13-Apr-26,23:05,FR7329,Lisbon (LIS),LIS,Ryanair,B38M,EI-HGW,C,FALSE,23:07,Actual,206,Arrival
13-Apr-26,23:10,EI337,Berlin (BER),BER,Aer Lingus,A320,EI-DVI,C,FALSE,22:45,Actual,410,Arrival
13-Apr-26,23:10,EI587,Malaga (AGP),AGP,Aer Lingus,A320,EI-EDP,C,FALSE,23:09,Actual,413,Arrival
13-Apr-26,23:20,FR210,London (STN),STN,Ryanair,B738,SP-RSQ,C,FALSE,22:55,Actual,109,Arrival
13-Apr-26,23:45,FR557,Manchester (MAN),MAN,Ryanair,B738,EI-DPN,C,FALSE,23:18,Actual,209,Arrival
13-Apr-26,23:45,FR9998,Pisa (PSA),PSA,Ryanair,B38M,9H-VVJ,C,FALSE,01:15,Actual,209,Arrival
13-Apr-26,23:50,FR4500,Cologne (CGN),CGN,Ryanair,B738,9H-QAD,C,FALSE,23:50,Actual,201,Arrival
13-Apr-26,23:50,FR8108,Reus (REU),REU,Ryanair,B738,EI-GXK,C,FALSE,23:28,Actual,202,Arrival
13-Apr-26,23:55,FR883,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-HGP,C,FALSE,00:08,Actual,209,Arrival
13-Apr-26,08:00,N/A,Katowice (KTW),KTW,Ryanair,CL35,M-ASBA,C,FALSE,08:18,Actual,208,Departure
13-Apr-26,08:15,FR96,Prague (PRG),PRG,Ryanair,B738,SP-RSD,C,FALSE,08:20,Actual,105,Departure
13-Apr-26,08:20,FR7008,Vienna (VIE),VIE,Lauda Europe,A320,9H-LOR,C,FALSE,08:41,Actual,207,Departure
13-Apr-26,08:25,FR2971,Kaunas (KUN),KUN,Ryanair,B38M,SP-RZU,C,FALSE,08:44,Actual,108,Departure
13-Apr-26,08:30,FR272,London (STN),STN,Ryanair,B738,9H-QEU,C,FALSE,08:46,Actual,103,Departure
13-Apr-26,08:35,BA825,London (LHR),LHR,British Airways,A320,G-EUYT,C,FALSE,08:49,Actual,423,Departure
13-Apr-26,08:37,FX5050,Indianapolis (IND),IND,FedEx,B763,N125FE,D,FALSE,08:36,Actual,R201,Departure
13-Apr-26,08:40,EI156,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,08:47,Actual,415,Departure
13-Apr-26,08:45,BA4463,London (LCY),LCY,British Airways,E190,G-LCYO,C,FALSE,08:50,Actual,424,Departure
13-Apr-26,08:50,LH977,Frankfurt (FRA),FRA,Lufthansa (Star Alliance Livery),A320,D-AIZH,C,FALSE,08:58,Actual,116,Departure
13-Apr-26,08:50,UA311,Washington (IAD),IAD,United Airlines,B752,N18112,D,FALSE,08:56,Actual,519,Departure
13-Apr-26,08:55,FR7046,Malaga (AGP),AGP,Malta Air,B38M,9H-VUB,C,FALSE,09:14,Actual,209,Departure
13-Apr-26,08:55,KL1136,Amsterdam (AMS),AMS,KLM,E295,PH-NXG,C,FALSE,09:21,Actual,118,Departure
13-Apr-26,08:58,FX5202,Liege (LGG),LGG,FedEx,B763,N107FE,D,FALSE,09:15,Actual,R201,Departure
13-Apr-26,09:05,FR611,Kerry (KIR),KIR,Ryanair,B738,EI-GJT,C,FALSE,09:03,Actual,206,Departure
13-Apr-26,09:10,FR5405,Murcia (RMU),RMU,Ryanair,B38M,EI-IHY,C,FALSE,09:12,Actual,206,Departure
13-Apr-26,09:15,AF1617,Paris (CDG),CDG,Air France,BCS3,F-HPNZ,C,FALSE,09:24,Actual,115,Departure
13-Apr-26,09:20,FR446,Liverpool (LPL),LPL,Ryanair,B738,EI-GSK,C,FALSE,09:18,Actual,201,Departure
13-Apr-26,09:25,EA3554,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,09:28,Actual,421,Departure
13-Apr-26,09:25,N/A,Weeze (NRN),NRN,Ryanair,B738,9H-QAL,C,FALSE,09:38,Actual,208,Departure
13-Apr-26,09:30,AA133,Dallas (DFW),DFW,American Airlines,B788,N872AN,E,FALSE,09:50,Actual,516,Departure
13-Apr-26,09:30,UA22,New York (EWR),EWR,United Airlines,B772,N77012,E,FALSE,10:25,Actual,518,Departure
13-Apr-26,09:35,FR6187,Palma de Mallorca (PMI),PMI,Lauda Europe,A320,9H-LMC,C,FALSE,09:45,Actual,208,Departure
13-Apr-26,09:40,AY1382,Helsinki (HEL),HEL,Finnair,E190,OH-LKI,C,FALSE,09:53,Actual,407,Departure
13-Apr-26,09:40,EI158,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,10:14,Actual,410,Departure
13-Apr-26,09:45,EI204,Manchester (MAN),MAN,Aer Lingus,A21N,EI-LRE,C,FALSE,09:57,Actual,408,Departure
13-Apr-26,09:45,EI524,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRG,C,FALSE,10:17,Actual,414,Departure
13-Apr-26,09:45,FR1111,London (LGW),LGW,Ryanair,B738,9H-QAD,C,FALSE,09:54,Actual,203,Departure
13-Apr-26,09:50,AC801,Toronto (YYZ),YYZ,Air Canada,B789,C-FGFZ,E,FALSE,10:01,Actual,513,Departure
13-Apr-26,09:50,FR7390,Lisbon (LIS),LIS,Ryanair,B38M,EI-IKK,C,FALSE,10:07,Actual,210,Departure
13-Apr-26,09:50,IB1882,Madrid (MAD),MAD,Iberia Express,A320,EC-LVQ,C,FALSE,10:03,Actual,112,Departure
13-Apr-26,09:55,EI504,Bordeaux (BOD),BOD,Aer Lingus,A320,EI-DEJ,C,FALSE,10:27,Actual,406,Departure
13-Apr-26,09:55,EI604,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLU,C,FALSE,10:11,Actual,406,Departure
13-Apr-26,10:00,DL259,Minneapolis (MSP),MSP,Delta Air Lines,A333,N829NW,E,FALSE,11:08,Actual,504,Departure
13-Apr-26,10:00,EI392,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEI,C,FALSE,13:02,Actual,412,Departure
13-Apr-26,10:00,FR156,Leeds (LBA),LBA,Ryanair,B38M,EI-IFV,C,FALSE,10:19,Actual,210,Departure
13-Apr-26,10:00,FR1023,Budapest (BUD),BUD,Ryanair,B38M,EI-IFS,C,FALSE,10:12,Actual,202,Departure
13-Apr-26,10:00,FR1116,Reus (REU),REU,Ryanair,B738,9H-QCT,C,FALSE,10:33,Actual,205,Departure
13-Apr-26,10:00,VY8721,Barcelona (BCN),BCN,Vueling,A320,EC-MJC,C,FALSE,10:16,Actual,110,Departure
13-Apr-26,10:05,N/A,London (LGW),LGW,Ryanair,B738,9H-QAD,C,FALSE,10:05,Actual,208,Departure
13-Apr-26,10:20,EA3222,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,12:11,Actual,421,Departure
13-Apr-26,10:20,EA3252,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,10:29,Actual,417,Departure
13-Apr-26,10:20,EI3322,Manchester (MAN),MAN,Aer Lingus,AT7,,B,FALSE,10:20,Actual,416,Departure
13-Apr-26,10:20,N/A,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,10:34,Actual,418,Departure
13-Apr-26,10:25,FR662,Birmingham (BHX),BHX,Ryanair,B738,EI-GXK,C,FALSE,10:45,Actual,210,Departure
13-Apr-26,10:30,BA827,London (LHR),LHR,British Airways,A320,G-EUYJ,C,FALSE,11:22,Actual,424,Departure
13-Apr-26,10:30,EI404,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,FALSE,10:56,Actual,407,Departure
13-Apr-26,10:30,EI3264,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,10:30,Actual,416,Departure
13-Apr-26,10:30,N/A,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,10:38,Actual,418,Departure
13-Apr-26,10:35,FR534,Nottingham (EMA),EMA,Ryanair,B38M,EI-HEZ,C,FALSE,11:12,Actual,201,Departure
13-Apr-26,10:40,LH2517,Munich (MUC),MUC,Lufthansa,A21N,D-AIEJ,C,FALSE,10:51,Actual,117,Departure
13-Apr-26,10:40,TK1976,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LTD,C,FALSE,11:00,Actual,114,Departure
13-Apr-26,10:50,FR1454,Milan (MXP),MXP,Ryanair,B738,9H-QDI,C,FALSE,11:10,Actual,203,Departure
13-Apr-26,10:50,FR7354,Chania (CHQ),CHQ,Ryanair,B738,EI-EKI,C,FALSE,11:34,Actual,208,Departure
13-Apr-26,11:00,DL177,Atlanta (ATL),ATL,Delta Air Lines,B764,N839MH,D,FALSE,11:15,Actual,503,Departure
13-Apr-26,11:10,EI162,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,11:24,Actual,409,Departure
13-Apr-26,11:10,EI105,New York (JFK),JFK,Aer Lingus,A333,EI-FNG,E,FALSE,11:29,Actual,415,Departure
13-Apr-26,11:10,FR116,London (LGW),LGW,Ryanair,B38M,EI-IHN,C,FALSE,12:00,Actual,209,Departure
13-Apr-26,11:10,KL1138,Amsterdam (AMS),AMS,KLM,B738,PH-BXA,C,FALSE,11:38,Actual,118,Departure
13-Apr-26,11:15,BA4465,London (LCY),LCY,British Airways,E190,G-LCYP,C,FALSE,11:31,Actual,424,Departure
13-Apr-26,11:20,EI3266,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,11:18,Actual,409,Departure
13-Apr-26,11:20,N/A,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,11:26,Actual,418,Departure
13-Apr-26,11:25,FR7240,Madrid (MAD),MAD,Ryanair,B738,EI-EBY,C,FALSE,11:42,Actual,201,Departure
13-Apr-26,11:30,EA3226,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,11:39,Actual,421,Departure
13-Apr-26,11:30,FR202,London (STN),STN,Ryanair,B738,9H-QBJ,C,FALSE,11:36,Actual,201,Departure
13-Apr-26,11:30,FR337,London (LTN),LTN,Ryanair,B738,EI-EVJ,C,FALSE,11:35,Actual,206,Departure
13-Apr-26,11:30,WS35,Toronto (YYZ),YYZ,WestJet,B38M,C-GCAM,C,FALSE,12:02,Actual,513,Departure
13-Apr-26,11:35,EI123,Chicago (ORD),ORD,Aer Lingus,A333,EI-EDY,E,FALSE,12:24,Actual,511,Departure
13-Apr-26,11:35,UA981,Chicago (ORD),ORD,United Airlines,B788,N20904,E,FALSE,11:48,Actual,518,Departure
13-Apr-26,11:40,EI3254,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,11:45,Actual,422,Departure
13-Apr-26,11:40,FR436,Liverpool (LPL),LPL,Ryanair,B38M,9H-VVJ,C,FALSE,12:04,Actual,201,Departure
13-Apr-26,11:40,GR687,Guernsey (GCI),GCI,Aurigny,AT76,G-OGFC,B,FALSE,11:53,Actual,R105,Departure
13-Apr-26,11:40,SK536,Stockholm (ARN),ARN,SAS,A20N,SE-ROE,C,FALSE,11:50,Actual,116,Departure
13-Apr-26,11:45,AA725,Charlotte (CLT),CLT,American Airlines,B772,N756AM,E,FALSE,13:37,Actual,517,Departure
13-Apr-26,11:45,EI544,Nice (NCE),NCE,Aer Lingus,A320,EI-GAL,C,FALSE,12:27,Actual,410,Departure
13-Apr-26,11:50,FR3006,Amsterdam (AMS),AMS,Ryanair,B738,EI-DPP,C,FALSE,12:17,Actual,207,Departure
13-Apr-26,11:50,FR4266,Verona (VRN),VRN,Ryanair,B738,9H-QEK,C,FALSE,12:06,Actual,202,Departure
13-Apr-26,11:55,EW9395,Dusseldorf (DUS),DUS,Eurowings,A321,D-AIDO,C,FALSE,12:22,Actual,117,Departure
13-Apr-26,12:00,EI164,London (LHR),LHR,Aer Lingus,A320,EI-FNJ,C,FALSE,12:20,Actual,410,Departure
13-Apr-26,12:00,FR7032,Faro (FAO),FAO,Ryanair,B738,9H-QDL,C,FALSE,12:08,Actual,206,Departure
13-Apr-26,12:00,HU752,Beijing (PEK),PEK,Hainan Airlines,A333,B-1021,E,FALSE,12:14,Actual,516,Departure
13-Apr-26,12:05,FR1974,Poznan (POZ),POZ,Ryanair,B738,EI-GJT,C,FALSE,12:10,Actual,207,Departure
13-Apr-26,12:05,FR7062,Alicante (ALC),ALC,Ryanair,B738,SP-RKH,C,FALSE,12:19,Actual,213,Departure
13-Apr-26,12:20,EI514,Marseille (MRS),MRS,Aer Lingus,A320,EI-DEM,C,FALSE,12:32,Actual,415,Departure
13-Apr-26,12:25,LH979,Frankfurt (FRA),FRA,Lufthansa,A20N,D-AIJD,C,FALSE,12:41,Actual,117,Departure
13-Apr-26,12:30,EI160,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,12:59,Actual,407,Departure
13-Apr-26,12:30,FR1740,Valencia (VLC),VLC,Ryanair,B738,EI-EGD,C,FALSE,13:08,Actual,210,Departure
13-Apr-26,12:30,UA229,Washington (IAD),IAD,United Airlines,B752,N19117,D,FALSE,12:49,Actual,518,Departure
13-Apr-26,12:30,XQ533,Antalya (AYT),AYT,SunExpress (Crystal Palace Livery),B38M,TC-SMF,C,FALSE,12:43,Actual,113,Departure
13-Apr-26,12:35,EI117,Washington (IAD),IAD,Aer Lingus,A21N,EI-LRA,C,FALSE,12:47,Actual,508,Departure
13-Apr-26,12:40,AA723,Philadelphia (PHL),PHL,American Airlines,B788,N874AN,E,FALSE,12:57,Actual,516,Departure
13-Apr-26,12:40,SK538,Copenhagen (CPH),CPH,SAS,A20N,EI-SIB,C,FALSE,12:45,Actual,117,Departure
13-Apr-26,12:45,EI208,Manchester (MAN),MAN,Aer Lingus,A320,EI-GAM,C,FALSE,13:14,Actual,411,Departure
13-Apr-26,12:50,BA829,London (LHR),LHR,British Airways,A21N,G-TNEE,C,FALSE,13:12,Actual,423,Departure
